Time (sec)	Arena	Track	Pos. X (mm)	Pos. Y (mm)	Label
13.8	1	6	336.874	992.496	1
13.8333	1	6	336.156	992.447	1
13.8667	1	6	335.307	992.396	1
13.9	1	6	334.6	992.292	1
13.9333	1	6	334.391	992.169	1
13.9667	1	6	334.566	991.937	1
14	1	6	334.825	991.492	1
14.0333	1	6	334.978	990.937	1
14.0667	1	6	335.021	990.399	1
14.1	1	6	335	989.815	1
14.1333	1	6	334.986	989.128	1
14.1667	1	6	334.974	988.329	1
14.2	1	6	334.821	987.516	1
14.2333	1	6	334.762	986.885	1
14.2667	1	6	335.114	986.542	1
14.3	1	6	335.617	986.266	1
14.3333	1	6	335.995	985.93	1
14.3667	1	6	336.41	985.676	1
14.4	1	6	336.891	985.59	1
14.4333	1	6	337.364	985.583	1
14.4667	1	6	337.884	985.544	1
14.5	1	6	338.41	985.582	1
14.5333	1	6	338.921	985.647	1
14.5667	1	6	339.292	985.527	1
14.6	1	6	339.495	985.102	1
14.6333	1	6	339.599	984.654	1
14.6667	1	6	339.66	984.326	1
14.7	1	6	339.656	984.006	1
14.7333	1	6	339.629	983.527	1
14.7667	1	6	339.581	983.084	1
14.8	1	6	339.535	982.833	1
14.8333	1	6	339.542	982.714	1
14.8667	1	6	339.534	982.775	1
14.9	1	6	339.47	982.943	1
14.9333	1	6	339.21	983.044	1
14.9667	1	6	338.735	983.244	1
15	1	6	338.286	983.686	1
15.0333	1	6	338.09	984.148	1
15.0667	1	6	338.038	984.562	1
15.1	1	6	338.134	984.949	1
15.1333	1	6	338.279	985.306	1
15.1667	1	6	338.21	985.653	1
15.2	1	6	338.017	986.048	1
15.2333	1	6	337.829	986.52	1
15.2667	1	6	337.662	987.013	1
15.3	1	6	337.386	987.385	1
15.3333	1	6	337.077	987.728	1
15.3667	1	6	336.729	988.137	1
15.4	1	6	336.305	988.647	1
15.4333	1	6	335.474	988.961	1
15.4667	1	6	334.401	988.949	1
15.5	1	6	333.424	988.771	1
15.5333	1	6	332.689	988.604	1
15.5667	1	6	332.12	988.315	1
15.6	1	6	331.781	987.815	1
15.6333	1	6	331.555	987.269	1
15.6667	1	6	331.265	986.86	1
15.7	1	6	331.069	986.592	1
15.7333	1	6	331.063	986.247	1
15.7667	1	6	331.103	985.768	1
15.8	1	6	330.97	985.424	1
15.8333	1	6	330.679	985.366	1
15.8667	1	6	330.282	985.515	1
15.9	1	6	330.16	985.704	1
15.9333	1	6	330.297	986.009	1
15.9667	1	6	330.132	986.175	1
16	1	6	329.263	986.113	1
16.0333	1	6	328.114	985.869	1
16.0667	1	6	327.019	985.578	1
16.1	1	6	325.874	985.22	1
16.1333	1	6	324.579	984.791	1
16.1667	1	6	323.262	984.215	1
16.2	1	6	321.932	983.523	1
16.2333	1	6	320.57	982.783	1
16.2667	1	6	319.234	982.105	1
16.3	1	6	318.065	981.533	1
16.3333	1	6	317.239	980.93	1
16.3667	1	6	316.837	980.331	1
16.4	1	6	316.667	979.921	1
16.4333	1	6	316.502	979.669	1
16.4667	1	6	316.465	979.4	1
16.5	1	6	316.533	979.147	1
16.5333	1	6	316.579	979.058	1
16.5667	1	6	316.718	979.221	1
16.6	1	6	316.944	979.466	1
16.6333	1	6	316.998	979.578	1
16.6667	1	6	317.004	979.572	1
16.7	1	6	317.156	979.515	1
16.7333	1	6	317.533	979.612	1
16.7667	1	6	318.168	979.935	1
16.8	1	6	319.077	980.313	1
16.8333	1	6	319.976	980.353	1
16.8667	1	6	320.787	980.294	1
16.9	1	6	321.487	980.63	1
16.9333	1	6	322.176	981.349	1
16.9667	1	6	322.759	981.72	1
17	1	6	323.154	981.609	1
17.0333	1	6	323.266	981.519	1
17.0667	1	6	323.279	981.682	1
17.1	1	6	323.338	981.914	1
17.1333	1	6	323.49	982.186	1
17.1667	1	6	323.647	982.596	1
17.2	1	6	323.652	983.189	1
17.2333	1	6	323.768	983.699	1
17.2667	1	6	324.051	983.971	1
17.3	1	6	324.151	984.206	1
17.3333	1	6	323.927	984.595	1
17.3667	1	6	323.876	984.903	1
17.4	1	6	324.258	985.029	1
17.4333	1	6	325.305	984.797	1
17.4667	1	6	327.163	984.236	1
17.5	1	6	329.312	983.66	1
17.5333	1	6	331.012	983.418	1
17.5667	1	6	332.307	983.422	1
17.6	1	6	333.798	983.437	1
17.6333	1	6	335.355	983.34	1
17.6667	1	6	336.75	983.229	1
17.7	1	6	338.068	983.271	1
17.7333	1	6	339.525	983.336	1
17.7667	1	6	341.011	983.257	1
17.8	1	6	342.449	983.064	1
17.8333	1	6	343.861	982.896	1
17.8667	1	6	345.3	982.705	1
17.9	1	6	346.752	982.464	1
17.9333	1	6	348.199	982.126	1
17.9667	1	6	349.582	981.774	1
18	1	6	350.829	981.454	1
18.0333	1	6	351.917	981.077	1
18.0667	1	6	352.82	980.625	1
18.1	1	6	353.777	980.174	1
18.1333	1	6	354.916	979.711	1
18.1667	1	6	355.972	979.219	1
18.2	1	6	356.774	978.938	1
18.2333	1	6	357.353	978.967	1
18.2667	1	6	357.644	979.251	1
18.3	1	6	357.866	979.618	1
18.3333	1	6	358.218	979.954	1
18.3667	1	6	358.664	980.108	1
18.4	1	6	358.921	980.23	1
18.4333	1	6	358.956	980.58	1
18.4667	1	6	358.923	981.116	1
18.5	1	6	358.978	981.515	1
18.5333	1	6	359.241	981.78	1
18.5667	1	6	359.966	982.001	1
18.6	1	6	360.83	982.178	1
18.6333	1	6	361.639	982.271	1
18.6667	1	6	362.553	982.35	1
18.7	1	6	363.66	982.409	1
18.7333	1	6	364.807	982.479	1
18.7667	1	6	365.985	982.525	1
18.8	1	6	367.179	982.482	1
18.8333	1	6	368.423	982.352	1
18.8667	1	6	369.542	982.292	1
18.9	1	6	370.341	982.319	1
18.9333	1	6	370.786	982.415	1
18.9667	1	6	370.9	982.406	1
19	1	6	370.683	982.246	1
19.0333	1	6	370.366	982.112	1
19.0667	1	6	370.057	982.196	1
19.1	1	6	369.76	982.361	1
19.1333	1	6	369.444	982.493	1
19.1667	1	6	369.186	982.675	1
19.2	1	6	368.86	982.848	1
19.2333	1	6	368.419	982.803	1
19.2667	1	6	367.966	982.684	1
19.3	1	6	367.641	982.773	1
19.3333	1	6	367.408	983.07	1
19.3667	1	6	367.143	983.426	1
19.4	1	6	366.76	983.995	1
19.4333	1	6	366.312	984.711	1
19.4667	1	6	365.841	985.559	1
19.5	1	6	365.382	986.385	1
19.5333	1	6	364.961	987.094	1
19.5667	1	6	364.637	987.549	1
19.6	1	6	364.364	987.781	1
19.6333	1	6	364.121	987.778	1
19.6667	1	6	363.837	987.634	1
19.7	1	6	363.613	987.135	1
19.7333	1	6	363.431	986.556	1
19.7667	1	6	363.227	986.248	1
19.8	1	6	363.092	986.033	1
19.8333	1	6	363.103	985.571	1
19.8667	1	6	363.144	985.019	1
19.9	1	6	363.264	984.425	1
19.9333	1	6	363.441	983.819	1
19.9667	1	6	363.468	983.376	1
20	1	6	363.392	983.157	1
20.0333	1	6	363.367	983.19	1
20.0667	1	6	363.44	983.146	1
20.1	1	6	363.505	982.91	1
20.1333	1	6	363.65	982.574	1
20.1667	1	6	363.913	982.276	1
20.2	1	6	364.256	982.033	1
20.2333	1	6	364.683	982.094	1
20.2667	1	6	365.168	982.372	1
20.3	1	6	365.497	982.77	1
20.3333	1	6	365.656	983.246	1
20.3667	1	6	365.732	983.815	1
20.4	1	6	365.691	984.35	1
20.4333	1	6	365.62	984.939	1
20.4667	1	6	365.903	985.354	1
20.5	1	6	366.409	985.389	1
20.5333	1	6	366.538	985.049	1
20.5667	1	6	366.243	984.92	1
20.6	1	6	366.09	985.372	1
20.6333	1	6	366.264	986.18	1
20.6667	1	6	366.592	986.793	1
20.7	1	6	367.038	987.151	1
20.7333	1	6	367.583	987.363	1
20.7667	1	6	368.123	987.535	1
20.8	1	6	368.431	987.676	1
20.8333	1	6	368.561	987.845	1
20.8667	1	6	368.759	987.869	1
20.9	1	6	369.103	987.467	1
20.9333	1	6	369.063	986.861	1
20.9667	1	6	368.658	986.678	1
21	1	6	368.703	987.205	1
21.0333	1	6	369.638	988.28	1
21.0667	1	6	370.903	989.625	1
21.1	1	6	372.048	990.959	1
21.1333	1	6	372.93	992.124	1
21.1667	1	6	373.497	992.808	1
21.2	1	6	373.909	992.915	1
21.2333	1	6	374.264	993.048	1
21.2667	1	6	374.578	993.63	1
21.3	1	6	374.835	994.159	1
21.3333	1	6	375.086	993.99	1
21.3667	1	6	375.464	993.209	1
21.4	1	6	376.104	992.299	1
21.4333	1	6	376.804	991.414	1
21.4667	1	6	377.435	990.454	1
21.5	1	6	378.053	989.53	1
21.5333	1	6	378.637	988.719	1
21.5667	1	6	379.08	987.884	1
21.6	1	6	379.427	987.006	1
21.6333	1	6	379.724	986.186	1
21.6667	1	6	379.982	985.425	1
21.7	1	6	380.143	984.69	1
21.7333	1	6	380.27	984.064	1
21.7667	1	6	380.332	983.797	1
21.8	1	6	380.291	983.928	1
21.8333	1	6	380.224	983.978	1
21.8667	1	6	380.254	983.805	1
21.9	1	6	380.32	983.881	1
21.9333	1	6	380.39	984.287	1
21.9667	1	6	380.552	984.522	1
22	1	6	380.864	984.328	1
22.0333	1	6	381.119	984.05	1
22.0667	1	6	381.199	983.986	1
22.1	1	6	381.205	984.217	1
22.1333	1	6	381.315	984.559	1
22.1667	1	6	381.635	984.766	1
22.2	1	6	382.231	984.701	1
22.2333	1	6	383.04	984.546	1
22.2667	1	6	384.121	984.229	1
22.3	1	6	385.251	983.828	1
22.3333	1	6	386.133	983.393	1
22.3667	1	6	386.924	982.829	1
22.4	1	6	387.841	982.155	1
22.4333	1	6	388.644	981.604	1
22.4667	1	6	389.229	981.103	1
22.5	1	6	389.693	980.46	1
22.5333	1	6	390.12	979.596	1
22.5667	1	6	390.521	978.601	1
22.6	1	6	391.012	977.641	1
22.6333	1	6	391.726	976.72	1
22.6667	1	6	392.656	975.804	1
22.7	1	6	393.708	974.94	1
22.7333	1	6	394.786	974.167	1
22.7667	1	6	395.76	973.376	1
22.8	1	6	396.725	972.456	1
22.8333	1	6	397.931	971.308	1
22.8667	1	6	399.089	970.219	1
22.9	1	6	399.913	969.311	1
22.9333	1	6	400.672	968.286	1
22.9667	1	6	401.552	967.013	1
23	1	6	402.266	965.962	1
23.0333	1	6	402.697	965.24	1
23.0667	1	6	403	964.586	1
23.1	1	6	403.148	963.806	1
23.1333	1	6	403.175	962.744	1
23.1667	1	6	403.174	961.481	1
23.2	1	6	403.157	960.111	1
23.2333	1	6	403.13	958.727	1
23.2667	1	6	403.25	957.334	1
23.3	1	6	403.44	955.922	1
23.3333	1	6	403.594	954.436	1
23.3667	1	6	403.788	952.97	1
23.4	1	6	404.091	951.566	1
23.4333	1	6	404.376	950.161	1
23.4667	1	6	404.632	948.656	1
23.5	1	6	404.928	947.087	1
23.5333	1	6	405.266	945.593	1
23.5667	1	6	405.458	944.256	1
23.6	1	6	405.465	943.076	1
23.6333	1	6	405.466	941.976	1
23.6667	1	6	405.574	940.843	1
23.7	1	6	405.681	939.7	1
23.7333	1	6	405.493	938.586	1
23.7667	1	6	404.981	937.352	1
23.8	1	6	404.396	935.92	1
23.8333	1	6	403.923	934.397	1
23.8667	1	6	403.588	932.905	1
23.9	1	6	403.331	931.519	1
23.9333	1	6	403.086	930.302	1
23.9667	1	6	402.833	929.17	1
24	1	6	402.62	927.966	1
24.0333	1	6	402.416	926.68	1
24.0667	1	6	402.358	925.664	1
24.1	1	6	402.553	924.981	1
24.1333	1	6	402.954	924.529	1
24.1667	1	6	403.365	924.281	1
24.2	1	6	403.707	924.26	1
24.2333	1	6	403.852	923.96	1
24.2667	1	6	403.806	923.269	1
24.3	1	6	403.696	922.607	1
24.3333	1	6	403.741	922.324	1
24.3667	1	6	403.912	922.203	1
24.4	1	6	404.156	922.223	1
24.4333	1	6	404.291	922.375	1
24.4667	1	6	404.338	922.608	1
24.5	1	6	404.44	922.914	1
24.5333	1	6	404.633	923.1	1
24.5667	1	6	404.772	923.245	1
24.6	1	6	404.864	923.848	1
24.6333	1	6	404.984	924.876	1
24.6667	1	6	405.231	925.817	1
24.7	1	6	405.573	926.535	1
24.7333	1	6	405.836	927.311	1
24.7667	1	6	405.936	928.174	1
24.8	1	6	405.97	929.08	1
24.8333	1	6	406.028	930.221	1
24.8667	1	6	406.289	931.778	1
24.9	1	6	406.69	933.481	1
24.9333	1	6	407.125	935.042	1
24.9667	1	6	407.645	936.258	1
25	1	6	408.215	936.964	1
25.0333	1	6	408.765	937.295	1
25.0667	1	6	409.27	937.57	1
25.1	1	6	409.815	937.863	1
25.1333	1	6	410.285	938.024	1
25.1667	1	6	410.447	937.591	1
25.2	1	6	409.922	936.366	1
25.2333	1	6	408.907	934.784	1
25.2667	1	6	407.794	933.587	1
25.3	1	6	406.877	933.019	1
25.3333	1	6	406.209	932.851	1
25.3667	1	6	405.82	932.778	1
25.4	1	6	405.619	932.841	1
25.4333	1	6	405.555	933.002	1
25.4667	1	6	405.616	933.065	1
25.5	1	6	405.703	933.064	1
25.5333	1	6	405.882	933.513	1
25.5667	1	6	406.098	934.599	1
25.6	1	6	406.068	936.049	1
25.6333	1	6	405.816	937.465	1
25.6667	1	6	405.644	938.772	1
25.7	1	6	405.598	940.077	1
25.7333	1	6	405.666	941.34	1
25.7667	1	6	405.713	942.222	1
25.8	1	6	405.76	942.631	1
25.8333	1	6	405.874	942.832	1
25.8667	1	6	405.999	942.943	1
25.9	1	6	406.06	942.841	1
25.9333	1	6	406.198	942.271	1
25.9667	1	6	406.261	940.879	1
26	1	6	406.037	938.871	1
26.0333	1	6	405.673	937.17	1
26.0667	1	6	405.543	936.42	1
26.1	1	6	405.755	936.48	1
26.1333	1	6	406.045	936.901	1
26.1667	1	6	406.254	937.573	1
26.2	1	6	406.353	938.26	1
26.2333	1	6	406.414	938.869	1
26.2667	1	6	406.423	939.281	1
26.3	1	6	406.387	939.546	1
26.3333	1	6	406.262	939.828	1
26.3667	1	6	406.096	940.272	1
26.4	1	6	405.97	940.735	1
26.4333	1	6	406.018	941.176	1
26.4667	1	6	406.19	941.529	1
26.5	1	6	406.4	941.631	1
26.5333	1	6	406.634	941.253	1
26.5667	1	6	406.818	939.917	1
26.6	1	6	406.826	937.854	1
26.6333	1	6	406.748	936.123	1
26.6667	1	6	406.682	935.315	1
26.7	1	6	406.501	935.099	1
26.7333	1	6	406.167	935.121	1
26.7667	1	6	405.908	935.375	1
26.8	1	6	405.967	936.387	1
26.8333	1	6	406.162	937.829	1
26.8667	1	6	406.263	938.942	1
26.9	1	6	406.312	939.671	1
26.9333	1	6	406.436	940.513	1
26.9667	1	6	406.32	941.312	1
27	1	6	405.768	941.896	1
27.0333	1	6	405.046	942.188	1
27.0667	1	6	404.504	942.371	1
27.1	1	6	404.107	942.56	1
27.1333	1	6	403.583	942.697	1
27.1667	1	6	402.78	942.774	1
27.2	1	6	401.958	942.91	1
27.2333	1	6	401.539	943.233	1
27.2667	1	6	401.38	943.399	1
27.3	1	6	401.315	942.998	1
27.3333	1	6	401.46	941.79	1
27.3667	1	6	401.7	939.729	1
27.4	1	6	401.68	937.163	1
27.4333	1	6	401.45	935.087	1
27.4667	1	6	401.305	934.002	1
27.5	1	6	401.382	933.871	1
27.5333	1	6	401.548	934.358	1
27.5667	1	6	401.491	935.077	1
27.6	1	6	401.184	935.814	1
27.6333	1	6	400.819	936.562	1
27.6667	1	6	400.409	937.151	1
27.7	1	6	399.966	937.604	1
27.7333	1	6	399.583	938.214	1
27.7667	1	6	399.162	938.975	1
27.8	1	6	398.488	939.722	1
27.8333	1	6	397.673	940.208	1
27.8667	1	6	396.943	940.159	1
27.9	1	6	396.524	939.362	1
27.9333	1	6	396.406	938.18	1
27.9667	1	6	396.513	936.995	1
28	1	6	396.701	936.064	1
28.0333	1	6	396.958	935.286	1
28.0667	1	6	397.183	934.684	1
28.1	1	6	397.103	934.564	1
28.1333	1	6	396.667	934.919	1
28.1667	1	6	396.369	935.166	1
28.2	1	6	396.417	935.075	1
28.2333	1	6	396.455	934.775	1
28.2667	1	6	396.564	934.244	1
28.3	1	6	397.018	933.494	1
28.3333	1	6	397.577	933.052	1
28.3667	1	6	397.684	933.164	1
28.4	1	6	397.429	933.561	1
28.4333	1	6	397.162	933.878	1
28.4667	1	6	396.907	934.269	1
28.5	1	6	396.484	934.666	1
28.5333	1	6	396.057	934.935	1
28.5667	1	6	395.731	935.186	1
28.6	1	6	395.409	935.537	1
28.6333	1	6	394.974	935.951	1
28.6667	1	6	394.502	936.428	1
28.7	1	6	394.045	936.967	1
28.7333	1	6	393.657	937.416	1
28.7667	1	6	393.433	937.713	1
28.8	1	6	393.43	937.872	1
28.8333	1	6	393.45	937.945	1
28.8667	1	6	393.403	937.966	1
28.9	1	6	393.38	937.957	1
28.9333	1	6	393.392	937.955	1
28.9667	1	6	393.396	938.073	1
29	1	6	393.492	938.231	1
29.0333	1	6	393.67	938.276	1
29.0667	1	6	393.906	938.146	1
29.1	1	6	394.152	937.973	1
29.1333	1	6	394.478	937.805	1
29.1667	1	6	394.811	937.716	1
29.2	1	6	395.131	937.759	1
29.2333	1	6	395.46	937.921	1
29.2667	1	6	395.795	938.073	1
29.3	1	6	395.979	938.163	1
29.3333	1	6	396.121	938.288	1
29.3667	1	6	396.249	938.439	1
29.4	1	6	396.226	938.573	1
29.4333	1	6	396.081	938.671	1
29.4667	1	6	396.057	938.689	1
29.5	1	6	396.176	938.608	1
29.5333	1	6	396.354	938.57	1
29.5667	1	6	396.767	938.543	1
29.6	1	6	397.636	938.124	1
29.6333	1	6	398.806	937.202	1
29.6667	1	6	399.847	936.247	1
29.7	1	6	400.645	935.638	1
29.7333	1	6	401.242	935.242	1
29.7667	1	6	401.622	934.893	1
29.8	1	6	401.769	934.647	1
29.8333	1	6	401.76	934.731	1
29.8667	1	6	401.571	935.244	1
29.9	1	6	401.094	936.108	1
29.9333	1	6	400.366	937.048	1
29.9667	1	6	399.758	937.676	1
0	1	7	395.292	972.902	1
0.0333333	1	7	394.74	971.98	1
0.0666667	1	7	393.995	970.692	1
0.1	1	7	393.244	969.448	1
0.133333	1	7	392.334	968.331	1
0.166667	1	7	391.234	967.372	1
0.2	1	7	390.072	966.5	1
0.233333	1	7	388.921	965.586	1
0.266667	1	7	387.778	964.569	1
0.3	1	7	386.6	963.569	1
0.333333	1	7	385.3	962.718	1
0.366667	1	7	383.869	962.001	1
0.4	1	7	382.424	961.344	1
0.433333	1	7	381.066	960.642	1
0.466667	1	7	379.777	959.898	1
0.5	1	7	378.45	959.243	1
0.533333	1	7	377.13	958.72	1
0.566667	1	7	375.881	958.24	1
0.6	1	7	374.581	957.68	1
0.633333	1	7	372.946	957.064	1
0.666667	1	7	371.173	956.482	1
0.7	1	7	369.515	956.053	1
0.733333	1	7	368.141	955.763	1
0.766667	1	7	367.219	955.57	1
0.8	1	7	366.547	955.384	1
0.833333	1	7	365.582	955.249	1
0.866667	1	7	364.274	955.084	1
0.9	1	7	362.951	954.83	1
0.933333	1	7	361.611	954.557	1
0.966667	1	7	360.309	954.48	1
1	1	7	359.022	954.584	1
1.03333	1	7	357.623	954.784	1
1.06667	1	7	356.224	955.036	1
1.1	1	7	354.994	955.329	1
1.13333	1	7	353.802	955.673	1
1.16667	1	7	352.465	956.09	1
1.2	1	7	351.239	956.599	1
1.23333	1	7	350.111	957.18	1
1.26667	1	7	348.997	957.812	1
1.3	1	7	347.9	958.454	1
1.33333	1	7	346.866	959.073	1
1.36667	1	7	345.829	959.684	1
1.4	1	7	344.918	960.372	1
1.43333	1	7	344.121	961.216	1
1.46667	1	7	343.292	962.136	1
1.5	1	7	342.355	963.101	1
1.53333	1	7	341.459	964.128	1
1.56667	1	7	340.654	965.228	1
1.6	1	7	340.013	966.229	1
1.63333	1	7	339.429	967.159	1
1.66667	1	7	338.852	968.177	1
1.7	1	7	338.332	969.307	1
1.73333	1	7	337.867	970.459	1
1.76667	1	7	337.431	971.596	1
1.8	1	7	337.109	972.801	1
1.83333	1	7	336.936	974.034	1
1.86667	1	7	336.708	975.196	1
1.9	1	7	336.429	976.428	1
1.93333	1	7	336.189	977.847	1
1.96667	1	7	336.057	979.236	1
2	1	7	336.057	980.556	1
2.03333	1	7	336.155	981.863	1
2.06667	1	7	336.193	983.059	1
2.1	1	7	336.115	984.147	1
2.13333	1	7	336.117	985.33	1
2.16667	1	7	336.238	986.597	1
2.2	1	7	336.34	987.799	1
2.23333	1	7	336.328	989.003	1
2.26667	1	7	336.298	990.384	1
2.3	1	7	336.322	991.734	1
2.33333	1	7	336.348	992.959	1
2.36667	1	7	336.274	994.3	1
2.4	1	7	336.138	995.748	1
2.43333	1	7	335.899	997.112	1
2.46667	1	7	335.535	998.297	1
2.5	1	7	335.093	999.368	1
2.53333	1	7	334.568	1000.5	1
2.56667	1	7	334.045	1001.77	1
2.6	1	7	333.507	1002.99	1
2.63333	1	7	332.829	1004.15	1
2.66667	1	7	331.937	1005.37	1
2.7	1	7	331.115	1006.46	1
2.73333	1	7	330.311	1007.38	1
2.76667	1	7	329.452	1008.15	1
2.8	1	7	328.555	1008.93	1
2.83333	1	7	327.73	1009.77	1
2.86667	1	7	326.787	1010.67	1
2.9	1	7	325.688	1011.5	1
2.93333	1	7	324.514	1012.29	1
2.96667	1	7	323.336	1012.97	1
3	1	7	322.144	1013.63	1
3.03333	1	7	320.962	1014.2	1
3.06667	1	7	319.849	1014.6	1
3.1	1	7	318.689	1014.95	1
3.13333	1	7	317.376	1015.39	1
3.16667	1	7	316.059	1015.75	1
3.2	1	7	314.858	1016.01	1
3.23333	1	7	313.595	1016.29	1
3.26667	1	7	312.233	1016.57	1
3.3	1	7	310.931	1016.75	1
3.33333	1	7	309.807	1016.78	1
3.36667	1	7	308.596	1016.77	1
3.4	1	7	307.241	1016.79	1
3.43333	1	7	305.909	1016.78	1
3.46667	1	7	304.674	1016.52	1
3.5	1	7	303.81	1016.24	1
3.53333	1	7	303.356	1016.1	1
3.56667	1	7	302.75	1016.01	1
3.6	1	7	301.737	1015.91	1
3.63333	1	7	300.652	1015.78	1
3.66667	1	7	299.822	1015.55	1
3.7	1	7	299.325	1015.4	1
3.73333	1	7	298.951	1015.44	1
3.76667	1	7	298.378	1015.54	1
3.8	1	7	297.686	1015.63	1
3.83333	1	7	296.872	1015.8	1
3.86667	1	7	295.983	1016.04	1
3.9	1	7	295.108	1016.26	1
3.93333	1	7	294.208	1016.56	1
3.96667	1	7	293.242	1016.96	1
4	1	7	292.332	1017.3	1
4.03333	1	7	291.555	1017.45	1
4.06667	1	7	290.73	1017.63	1
4.1	1	7	289.671	1018	1
4.13333	1	7	288.488	1018.46	1
4.16667	1	7	287.322	1018.83	1
4.2	1	7	286.314	1019.13	1
4.23333	1	7	285.552	1019.33	1
4.26667	1	7	285.179	1019.34	1
4.3	1	7	285.151	1019.36	1
4.33333	1	7	285.231	1019.57	1
4.36667	1	7	285.452	1019.65	1
4.4	1	7	285.687	1019.78	1
4.43333	1	7	285.852	1020.14	1
4.46667	1	7	285.968	1020.38	1
4.5	1	7	286.241	1020.12	1
4.53333	1	7	286.585	1019.6	1
4.56667	1	7	287.084	1018.98	1
4.6	1	7	287.564	1018.32	1
4.63333	1	7	287.757	1017.73	1
4.66667	1	7	287.755	1017.18	1
4.7	1	7	287.823	1016.59	1
4.73333	1	7	287.967	1015.98	1
4.76667	1	7	288.112	1015.52	1
4.8	1	7	288.341	1015.2	1
4.83333	1	7	288.595	1014.98	1
4.86667	1	7	288.845	1014.9	1
4.9	1	7	289.218	1014.95	1
4.93333	1	7	289.634	1015.07	1
4.96667	1	7	290.09	1015.22	1
5	1	7	290.619	1015.42	1
5.03333	1	7	291.205	1015.57	1
5.06667	1	7	291.649	1015.7	1
5.1	1	7	292.025	1015.88	1
5.13333	1	7	292.565	1016.12	1
5.16667	1	7	293.248	1016.34	1
5.2	1	7	293.943	1016.7	1
5.23333	1	7	294.766	1017.2	1
5.26667	1	7	295.576	1017.8	1
5.3	1	7	296.129	1018.27	1
5.33333	1	7	296.541	1018.53	1
5.36667	1	7	297.024	1018.72	1
5.4	1	7	297.733	1019.13	1
5.43333	1	7	298.51	1019.59	1
5.46667	1	7	299.192	1019.99	1
5.5	1	7	299.941	1020.37	1
5.53333	1	7	300.643	1020.75	1
5.56667	1	7	301.381	1021.31	1
5.6	1	7	302.352	1022.05	1
5.63333	1	7	303.225	1022.57	1
5.66667	1	7	303.802	1022.79	1
5.7	1	7	304.36	1023.08	1
5.73333	1	7	304.97	1023.46	1
5.76667	1	7	305.792	1024.09	1
5.8	1	7	306.723	1024.67	1
5.83333	1	7	307.437	1025.13	1
5.86667	1	7	308.049	1025.65	1
5.9	1	7	308.789	1026.41	1
5.93333	1	7	309.562	1027.05	1
5.96667	1	7	310.435	1027.91	1
6	1	7	311.445	1029.03	1
6.03333	1	7	312.29	1029.9	1
6.06667	1	7	312.891	1030.34	1
6.1	1	7	313.5	1030.94	1
6.13333	1	7	314.306	1032.03	1
6.16667	1	7	315.083	1033.11	1
6.2	1	7	315.749	1033.84	1
6.23333	1	7	316.289	1034.56	1
6.26667	1	7	316.859	1035.6	1
6.3	1	7	317.393	1036.7	1
6.33333	1	7	317.978	1037.87	1
6.36667	1	7	318.495	1039.09	1
6.4	1	7	319.016	1040.21	1
6.43333	1	7	319.466	1041.2	1
6.46667	1	7	319.925	1042.27	1
6.5	1	7	320.356	1043.48	1
6.53333	1	7	320.844	1044.87	1
6.56667	1	7	321.247	1046.23	1
6.6	1	7	321.523	1047.45	1
6.63333	1	7	321.767	1048.72	1
6.66667	1	7	322.051	1050.04	1
6.7	1	7	322.298	1051.31	1
6.73333	1	7	322.553	1052.62	1
6.76667	1	7	322.826	1054.02	1
6.8	1	7	323.031	1055.45	1
6.83333	1	7	323.239	1056.83	1
6.86667	1	7	323.425	1058.23	1
6.9	1	7	323.626	1059.71	1
6.93333	1	7	323.852	1061.31	1
6.96667	1	7	324.138	1062.82	1
7	1	7	324.414	1064.19	1
7.03333	1	7	324.765	1065.65	1
7.06667	1	7	325.087	1067.35	1
7.1	1	7	325.392	1069.08	1
7.13333	1	7	325.765	1070.57	1
7.16667	1	7	326.295	1071.91	1
7.2	1	7	326.879	1073.23	1
7.23333	1	7	327.466	1074.79	1
7.26667	1	7	328.097	1076.34	1
7.3	1	7	328.733	1077.7	1
7.33333	1	7	329.404	1079.01	1
7.36667	1	7	330.065	1080.43	1
7.4	1	7	330.948	1082.03	1
7.43333	1	7	332.073	1083.62	1
7.46667	1	7	333.015	1084.83	1
7.5	1	7	333.788	1085.85	1
7.53333	1	7	334.814	1087.09	1
7.56667	1	7	335.934	1088.2	1
7.6	1	7	336.931	1088.98	1
7.63333	1	7	338.064	1089.81	1
7.66667	1	7	339.425	1090.84	1
7.7	1	7	340.906	1091.82	1
7.73333	1	7	342.526	1092.64	1
7.76667	1	7	344.105	1093.37	1
7.8	1	7	345.537	1093.93	1
7.83333	1	7	346.949	1094.39	1
7.86667	1	7	348.63	1094.94	1
7.9	1	7	350.265	1095.52	1
7.93333	1	7	351.806	1096.04	1
7.96667	1	7	353.429	1096.54	1
8	1	7	355.17	1096.99	1
8.03333	1	7	356.782	1097.33	1
8.06667	1	7	358.296	1097.69	1
8.1	1	7	359.849	1098.2	1
8.13333	1	7	361.521	1098.74	1
8.16667	1	7	363.025	1099.1	1
8.2	1	7	364.424	1099.29	1
8.23333	1	7	365.901	1099.48	1
8.26667	1	7	367.539	1099.65	1
8.3	1	7	369.244	1099.77	1
8.33333	1	7	371.074	1099.79	1
8.36667	1	7	372.777	1099.68	1
8.4	1	7	374.373	1099.46	1
8.43333	1	7	375.991	1099.23	1
8.46667	1	7	377.597	1098.98	1
